Grupo; Processo; Inst. Chegada; Tempo de Serviço; Inst. Atendimento; Tempo Perm. Fila 
Grupo 1 
1; 1; 9; 90; 9; 0 
1; 2; 9; 90; 99; 90 
1; 3; 9; 90; 189; 180 
1; 4; 9; 90; 279; 270 
1; 5; 9; 90; 369; 360 
1; 6; 9; 90; 459; 450 
1; 7; 9; 90; 549; 540 
1; 8; 9; 90; 639; 630 
1; 9; 9; 90; 729; 720 
1; 10; 9; 90; 819; 810 
1; 11; 9; 90; 909; 900 
1; 12; 9; 90; 999; 990 
1; 13; 9; 90; 1089; 1080 
1; 14; 9; 90; 1179; 1170 
1; 15; 9; 90; 1269; 1260 
1; 16; 9; 90; 1359; 1350 
1; 17; 9; 90; 1449; 1440 
1; 18; 9; 90; 1539; 1530 
1; 19; 9; 90; 1629; 1620 
1; 20; 9; 90; 1719; 1710 
1; 21; 9; 90; 1809; 1800 
1; 22; 9; 90; 1899; 1890 
1; 23; 9; 90; 1989; 1980 
1; 24; 9; 90; 2079; 2070 
1; 25; 9; 90; 2169; 2160 
1; 26; 9; 90; 2259; 2250 
1; 27; 9; 90; 2349; 2340 
1; 28; 9; 90; 2439; 2430 
1; 29; 9; 90; 2529; 2520 
1; 30; 9; 90; 2619; 2610 
1; 31; 9; 90; 2709; 2700 
1; 32; 9; 90; 2799; 2790 
1; 33; 9; 90; 2889; 2880 
1; 34; 9; 90; 2979; 2970 
1; 35; 9; 90; 3069; 3060 
1; 36; 9; 90; 3159; 3150 
1; 37; 9; 90; 3249; 3240 
1; 38; 9; 90; 3339; 3330 
1; 39; 9; 90; 3429; 3420 
1; 40; 9; 90; 3519; 3510 
1; 41; 9; 90; 3609; 3600 
1; 42; 9; 90; 3699; 3690 
1; 43; 9; 90; 3789; 3780 
1; 44; 9; 90; 3879; 3870 
1; 45; 9; 90; 3969; 3960 
1; 46; 9; 90; 4059; 4050 
1; 47; 9; 90; 4149; 4140 
1; 48; 9; 90; 4239; 4230 
1; 49; 9; 90; 4329; 4320 
1; 50; 9; 90; 4419; 4410 
1; 51; 9; 90; 4509; 4500 
1; 52; 9; 90; 4599; 4590 
1; 53; 9; 90; 4689; 4680 
1; 54; 9; 90; 4779; 4770 
1; 55; 9; 90; 4869; 4860 
1; 56; 9; 90; 4959; 4950 
1; 57; 9; 90; 5049; 5040 
1; 58; 9; 90; 5139; 5130 
1; 59; 9; 90; 5229; 5220 
1; 60; 9; 90; 5319; 5310 
1; 61; 9; 90; 5409; 5400 
1; 62; 9; 90; 5499; 5490 
1; 63; 9; 90; 5589; 5580 
1; 64; 9; 90; 5679; 5670 
1; 65; 9; 90; 5769; 5760 
1; 66; 9; 90; 5859; 5850 
1; 67; 9; 90; 5949; 5940 
1; 68; 9; 90; 6039; 6030 
1; 69; 9; 90; 6129; 6120 
1; 70; 9; 90; 6219; 6210 
1; 71; 9; 90; 6309; 6300 
1; 72; 9; 90; 6399; 6390 
1; 73; 9; 90; 6489; 6480 
1; 74; 9; 90; 6579; 6570 
1; 75; 9; 90; 6669; 6660 
1; 76; 9; 90; 6759; 6750 
1; 77; 9; 90; 6849; 6840 
1; 78; 9; 90; 6939; 6930 
1; 79; 9; 90; 7029; 7020 
1; 80; 9; 90; 7119; 7110 
1; 81; 9; 90; 7209; 7200 
1; 82; 9; 90; 7299; 7290 
1; 83; 9; 90; 7389; 7380 
1; 84; 9; 90; 7479; 7470 
1; 85; 9; 90; 7569; 7560 
1; 86; 9; 90; 7659; 7650 
1; 87; 9; 90; 7749; 7740 
1; 88; 9; 90; 7839; 7830 
1; 89; 9; 90; 7929; 7920 
1; 90; 9; 90; 8019; 8010 
1; 91; 9; 90; 8109; 8100 
1; 92; 9; 90; 8199; 8190 
1; 93; 9; 90; 8289; 8280 
1; 94; 9; 90; 8379; 8370 
1; 95; 9; 90; 8469; 8460 
1; 96; 9; 90; 8559; 8550 
1; 97; 9; 90; 8649; 8640 
1; 98; 9; 90; 8739; 8730 
1; 99; 9; 90; 8829; 8820 
1; 100; 9; 90; 8919; 8910 
1; 101; 9; 90; 9009; 9000 
1; 102; 9; 90; 9099; 9090 
1; 103; 9; 90; 9189; 9180 
1; 104; 9; 90; 9279; 9270 
1; 105; 9; 90; 9369; 9360 
1; 106; 9; 90; 9459; 9450 
1; 107; 9; 90; 9549; 9540 
1; 108; 9; 90; 9639; 9630 
1; 109; 9; 90; 9729; 9720 
1; 110; 9; 90; 9819; 9810 
1; 111; 9; 90; 9909; 9900 
1; 112; 9; 90; 9999; 9990 
1; 113; 9; 90; 10089; 10080 
1; 114; 9; 90; 10179; 10170 
1; 115; 9; 90; 10269; 10260 
1; 116; 9; 90; 10359; 10350 
1; 117; 9; 90; 10449; 10440 
1; 118; 9; 90; 10539; 10530 
1; 119; 9; 90; 10629; 10620 
1; 120; 9; 90; 10719; 10710 
1; 121; 9; 90; 10809; 10800 
1; 122; 9; 90; 10899; 10890 
1; 123; 9; 90; 10989; 10980 
1; 124; 9; 90; 11079; 11070 
1; 125; 9; 90; 11169; 11160 
1; 126; 9; 90; 11259; 11250 
1; 127; 9; 90; 11349; 11340 
1; 128; 9; 90; 11439; 11430 
1; 129; 9; 90; 11529; 11520 
1; 130; 9; 90; 11619; 11610 
1; 131; 9; 90; 11709; 11700 
1; 132; 9; 90; 11799; 11790 
1; 133; 9; 90; 11889; 11880 
1; 134; 9; 90; 11979; 11970 
1; 135; 9; 90; 12069; 12060 
1; 136; 9; 90; 12159; 12150 
1; 137; 9; 90; 12249; 12240 
1; 138; 9; 90; 12339; 12330 
1; 139; 9; 90; 12429; 12420 
1; 140; 9; 90; 12519; 12510 
1; 141; 9; 90; 12609; 12600 
1; 142; 9; 90; 12699; 12690 
1; 143; 9; 90; 12789; 12780 
1; 144; 9; 90; 12879; 12870 
1; 145; 9; 90; 12969; 12960 
1; 146; 9; 90; 13059; 13050 
1; 147; 9; 90; 13149; 13140 
1; 148; 9; 90; 13239; 13230 
1; 149; 9; 90; 13329; 13320 
1; 150; 9; 90; 13419; 13410 
1; 151; 9; 90; 13509; 13500 
1; 152; 9; 90; 13599; 13590 
1; 153; 9; 90; 13689; 13680 
1; 154; 9; 90; 13779; 13770 
1; 155; 9; 90; 13869; 13860 
1; 156; 9; 90; 13959; 13950 
1; 157; 9; 90; 14049; 14040 
1; 158; 9; 90; 14139; 14130 
1; 159; 9; 90; 14229; 14220 
1; 160; 9; 90; 14319; 14310 
1; 161; 9; 90; 14409; 14400 
1; 162; 9; 90; 14499; 14490 
1; 163; 9; 90; 14589; 14580 
1; 164; 9; 90; 14679; 14670 
1; 165; 9; 90; 14769; 14760 
1; 166; 9; 90; 14859; 14850 
1; 167; 9; 90; 14949; 14940 
1; 168; 9; 90; 15039; 15030 
1; 169; 9; 90; 15129; 15120 
1; 170; 9; 90; 15219; 15210 
1; 171; 9; 90; 15309; 15300 
1; 172; 9; 90; 15399; 15390 
1; 173; 9; 90; 15489; 15480 
1; 174; 9; 90; 15579; 15570 
1; 175; 9; 90; 15669; 15660 
1; 176; 9; 90; 15759; 15750 
1; 177; 9; 90; 15849; 15840 
1; 178; 9; 90; 15939; 15930 
1; 179; 9; 90; 16029; 16020 
1; 180; 9; 90; 16119; 16110 
1; 181; 9; 90; 16209; 16200 
1; 182; 9; 90; 16299; 16290 
1; 183; 9; 90; 16389; 16380 
1; 184; 9; 90; 16479; 16470 
1; 185; 9; 90; 16569; 16560 
1; 186; 9; 90; 16659; 16650 
1; 187; 9; 90; 16749; 16740 
1; 188; 9; 90; 16839; 16830 
1; 189; 9; 90; 16929; 16920 
1; 190; 9; 90; 17019; 17010 
1; 191; 9; 90; 17109; 17100 
1; 192; 9; 90; 17199; 17190 
1; 193; 9; 90; 17289; 17280 
1; 194; 9; 90; 17379; 17370 
1; 195; 9; 90; 17469; 17460 
1; 196; 9; 90; 17559; 17550 
1; 197; 9; 90; 17649; 17640 
1; 198; 9; 90; 17739; 17730 
1; 199; 9; 90; 17829; 17820 
1; 200; 9; 90; 17919; 17910 
1; 201; 9; 90; 18009; 18000 
1; 202; 9; 90; 18099; 18090 
1; 203; 9; 90; 18189; 18180 
1; 204; 9; 90; 18279; 18270 
1; 205; 9; 90; 18369; 18360 
1; 206; 9; 90; 18459; 18450 
1; 207; 9; 90; 18549; 18540 
1; 208; 9; 90; 18639; 18630 
1; 209; 9; 90; 18729; 18720 
1; 210; 9; 90; 18819; 18810 
1; 211; 9; 90; 18909; 18900 
1; 212; 9; 90; 18999; 18990 
1; 213; 9; 90; 19089; 19080 
1; 214; 9; 90; 19179; 19170 
1; 215; 9; 90; 19269; 19260 
1; 216; 9; 90; 19359; 19350 
1; 217; 9; 90; 19449; 19440 
1; 218; 9; 90; 19539; 19530 
1; 219; 9; 90; 19629; 19620 
1; 220; 9; 90; 19719; 19710 
1; 221; 9; 90; 19809; 19800 
1; 222; 9; 90; 19899; 19890 
1; 223; 9; 90; 19989; 19980 
1; 224; 9; 90; 20079; 20070 
1; 225; 9; 90; 20169; 20160 
1; 226; 9; 90; 20259; 20250 
1; 227; 9; 90; 20349; 20340 
1; 228; 9; 90; 20439; 20430 
1; 229; 9; 90; 20529; 20520 
1; 230; 9; 90; 20619; 20610 
1; 231; 9; 90; 20709; 20700 
1; 232; 9; 90; 20799; 20790 
1; 233; 9; 90; 20889; 20880 
1; 234; 9; 90; 20979; 20970 
1; 235; 9; 90; 21069; 21060 
1; 236; 9; 90; 21159; 21150 
1; 237; 9; 90; 21249; 21240 
1; 238; 9; 90; 21339; 21330 
1; 239; 9; 90; 21429; 21420 
1; 240; 9; 90; 21519; 21510 
1; 241; 9; 90; 21609; 21600 
1; 242; 9; 90; 21699; 21690 
1; 243; 9; 90; 21789; 21780 
1; 244; 9; 90; 21879; 21870 
1; 245; 9; 90; 21969; 21960 
1; 246; 9; 90; 22059; 22050 
1; 247; 9; 90; 22149; 22140 
1; 248; 9; 90; 22239; 22230 
1; 249; 9; 90; 22329; 22320 
1; 250; 9; 90; 22419; 22410 
1; 251; 9; 90; 22509; 22500 
1; 252; 9; 90; 22599; 22590 
1; 253; 9; 90; 22689; 22680 
1; 254; 9; 90; 22779; 22770 
1; 255; 9; 90; 22869; 22860 
1; 256; 9; 90; 22959; 22950 
1; 257; 9; 90; 23049; 23040 
1; 258; 9; 90; 23139; 23130 
1; 259; 9; 90; 23229; 23220 
1; 260; 9; 90; 23319; 23310 
1; 261; 9; 90; 23409; 23400 
1; 262; 9; 90; 23499; 23490 
1; 263; 9; 90; 23589; 23580 
1; 264; 9; 90; 23679; 23670 
1; 265; 9; 90; 23769; 23760 
1; 266; 9; 90; 23859; 23850 
1; 267; 9; 90; 23949; 23940 
1; 268; 9; 90; 24039; 24030 
1; 269; 9; 90; 24129; 24120 
1; 270; 9; 90; 24219; 24210 
1; 271; 9; 90; 24309; 24300 
1; 272; 9; 90; 24399; 24390 
1; 273; 9; 90; 24489; 24480 
1; 274; 9; 90; 24579; 24570 
1; 275; 9; 90; 24669; 24660 
1; 276; 9; 90; 24759; 24750 
1; 277; 9; 90; 24849; 24840 
1; 278; 9; 90; 24939; 24930 
1; 279; 9; 90; 25029; 25020 
1; 280; 9; 90; 25119; 25110 
1; 281; 9; 90; 25209; 25200 
1; 282; 9; 90; 25299; 25290 
1; 283; 9; 90; 25389; 25380 
1; 284; 9; 90; 25479; 25470 
1; 285; 9; 90; 25569; 25560 
1; 286; 9; 90; 25659; 25650 
1; 287; 9; 90; 25749; 25740 
1; 288; 9; 90; 25839; 25830 
1; 289; 9; 90; 25929; 25920 
1; 290; 9; 90; 26019; 26010 
1; 291; 9; 90; 26109; 26100 
1; 292; 9; 90; 26199; 26190 
1; 293; 9; 90; 26289; 26280 
1; 294; 9; 90; 26379; 26370 
1; 295; 9; 90; 26469; 26460 
1; 296; 9; 90; 26559; 26550 
1; 297; 9; 90; 26649; 26640 
1; 298; 9; 90; 26739; 26730 
1; 299; 9; 90; 26829; 26820 
1; 300; 9; 90; 26919; 26910 
1; 301; 9; 90; 27009; 27000 
1; 302; 9; 90; 27099; 27090 
1; 303; 9; 90; 27189; 27180 
1; 304; 9; 90; 27279; 27270 
1; 305; 9; 90; 27369; 27360 
1; 306; 9; 90; 27459; 27450 
1; 307; 9; 90; 27549; 27540 
1; 308; 9; 90; 27639; 27630 
1; 309; 9; 90; 27729; 27720 
1; 310; 9; 90; 27819; 27810 
1; 311; 9; 90; 27909; 27900 
1; 312; 9; 90; 27999; 27990 
1; 313; 9; 90; 28089; 28080 
1; 314; 9; 90; 28179; 28170 
1; 315; 9; 90; 28269; 28260 
1; 316; 9; 90; 28359; 28350 
1; 317; 9; 90; 28449; 28440 
1; 318; 9; 90; 28539; 28530 
1; 319; 9; 90; 28629; 28620 
1; 320; 9; 90; 28719; 28710 
1; 321; 9; 90; 28809; 28800 
1; 322; 9; 90; 28899; 28890 
1; 323; 9; 90; 28989; 28980 
1; 324; 9; 90; 29079; 29070 
1; 325; 9; 90; 29169; 29160 
1; 326; 9; 90; 29259; 29250 
1; 327; 9; 90; 29349; 29340 
1; 328; 9; 90; 29439; 29430 
1; 329; 9; 90; 29529; 29520 
1; 330; 9; 90; 29619; 29610 
1; 331; 9; 90; 29709; 29700 
1; 332; 9; 90; 29799; 29790 
1; 333; 9; 90; 29889; 29880 
1; 334; 9; 90; 29979; 29970 
1; 335; 9; 90; 30069; 30060 
1; 336; 9; 90; 30159; 30150 
1; 337; 9; 90; 30249; 30240 
1; 338; 9; 90; 30339; 30330 
1; 339; 9; 90; 30429; 30420 
1; 340; 9; 90; 30519; 30510 
1; 341; 9; 90; 30609; 30600 
1; 342; 9; 90; 30699; 30690 
1; 343; 9; 90; 30789; 30780 
1; 344; 9; 90; 30879; 30870 
1; 345; 9; 90; 30969; 30960 
1; 346; 9; 90; 31059; 31050 
1; 347; 9; 90; 31149; 31140 
1; 348; 9; 90; 31239; 31230 
1; 349; 9; 90; 31329; 31320 
1; 350; 9; 90; 31419; 31410 
1; 351; 9; 90; 31509; 31500 
1; 352; 9; 90; 31599; 31590 
1; 353; 9; 90; 31689; 31680 
1; 354; 9; 90; 31779; 31770 
1; 355; 9; 90; 31869; 31860 
1; 356; 9; 90; 31959; 31950 
1; 357; 9; 90; 32049; 32040 
1; 358; 9; 90; 32139; 32130 
1; 359; 9; 90; 32229; 32220 
1; 360; 9; 90; 32319; 32310 
1; 361; 9; 90; 32409; 32400 
1; 362; 9; 90; 32499; 32490 
1; 363; 9; 90; 32589; 32580 
1; 364; 9; 90; 32679; 32670 
1; 365; 9; 90; 32769; 32760 
1; 366; 9; 90; 32859; 32850 
1; 367; 9; 90; 32949; 32940 
1; 368; 9; 90; 33039; 33030 
1; 369; 9; 90; 33129; 33120 
1; 370; 9; 90; 33219; 33210 
1; 371; 9; 90; 33309; 33300 
1; 372; 9; 90; 33399; 33390 
1; 373; 9; 90; 33489; 33480 
1; 374; 9; 90; 33579; 33570 
1; 375; 9; 90; 33669; 33660 
1; 376; 9; 90; 33759; 33750 
1; 377; 9; 90; 33849; 33840 
1; 378; 9; 90; 33939; 33930 
1; 379; 9; 90; 34029; 34020 
1; 380; 9; 90; 34119; 34110 
1; 381; 9; 90; 34209; 34200 
1; 382; 9; 90; 34299; 34290 
1; 383; 9; 90; 34389; 34380 
1; 384; 9; 90; 34479; 34470 
1; 385; 9; 90; 34569; 34560 
1; 386; 9; 90; 34659; 34650 
1; 387; 9; 90; 34749; 34740 
1; 388; 9; 90; 34839; 34830 
1; 389; 9; 90; 34929; 34920 
1; 390; 9; 90; 35019; 35010 
1; 391; 9; 90; 35109; 35100 
1; 392; 9; 90; 35199; 35190 
1; 393; 9; 90; 35289; 35280 
1; 394; 9; 90; 35379; 35370 
1; 395; 9; 90; 35469; 35460 
1; 396; 9; 90; 35559; 35550 
1; 397; 9; 90; 35649; 35640 
1; 398; 9; 90; 35739; 35730 
1; 399; 9; 90; 35829; 35820 
1; 400; 9; 90; 35919; 35910 
1; 401; 9; 90; 36009; 36000 
1; 402; 9; 90; 36099; 36090 
1; 403; 9; 90; 36189; 36180 
1; 404; 9; 90; 36279; 36270 
1; 405; 9; 90; 36369; 36360 
1; 406; 9; 90; 36459; 36450 
1; 407; 9; 90; 36549; 36540 
1; 408; 9; 90; 36639; 36630 
1; 409; 9; 90; 36729; 36720 
1; 410; 9; 90; 36819; 36810 
1; 411; 9; 90; 36909; 36900 
1; 412; 9; 90; 36999; 36990 
1; 413; 9; 90; 37089; 37080 
1; 414; 9; 90; 37179; 37170 
1; 415; 9; 90; 37269; 37260 
1; 416; 9; 90; 37359; 37350 
1; 417; 9; 90; 37449; 37440 
1; 418; 9; 90; 37539; 37530 
1; 419; 9; 90; 37629; 37620 
1; 420; 9; 90; 37719; 37710 
1; 421; 9; 90; 37809; 37800 
1; 422; 9; 90; 37899; 37890 
1; 423; 9; 90; 37989; 37980 
1; 424; 9; 90; 38079; 38070 
1; 425; 9; 90; 38169; 38160 
1; 426; 9; 90; 38259; 38250 
1; 427; 9; 90; 38349; 38340 
1; 428; 9; 90; 38439; 38430 
1; 429; 9; 90; 38529; 38520 
1; 430; 9; 90; 38619; 38610 
1; 431; 9; 90; 38709; 38700 
1; 432; 9; 90; 38799; 38790 
1; 433; 9; 90; 38889; 38880 
1; 434; 9; 90; 38979; 38970 
1; 435; 9; 90; 39069; 39060 
1; 436; 9; 90; 39159; 39150 
1; 437; 9; 90; 39249; 39240 
1; 438; 9; 90; 39339; 39330 
1; 439; 9; 90; 39429; 39420 
1; 440; 9; 90; 39519; 39510 
1; 441; 9; 90; 39609; 39600 
1; 442; 9; 90; 39699; 39690 
1; 443; 9; 90; 39789; 39780 
1; 444; 9; 90; 39879; 39870 
1; 445; 9; 90; 39969; 39960 
1; 446; 9; 90; 40059; 40050 
1; 447; 9; 90; 40149; 40140 
1; 448; 9; 90; 40239; 40230 
1; 449; 9; 90; 40329; 40320 
1; 450; 9; 90; 40419; 40410 
1; 451; 9; 90; 40509; 40500 
1; 452; 9; 90; 40599; 40590 
1; 453; 9; 90; 40689; 40680 
1; 454; 9; 90; 40779; 40770 
1; 455; 9; 90; 40869; 40860 
1; 456; 9; 90; 40959; 40950 
1; 457; 9; 90; 41049; 41040 
1; 458; 9; 90; 41139; 41130 
1; 459; 9; 90; 41229; 41220 
1; 460; 9; 90; 41319; 41310 
1; 461; 9; 90; 41409; 41400 
1; 462; 9; 90; 41499; 41490 
1; 463; 9; 90; 41589; 41580 
1; 464; 9; 90; 41679; 41670 
1; 465; 9; 90; 41769; 41760 
1; 466; 9; 90; 41859; 41850 
1; 467; 9; 90; 41949; 41940 
1; 468; 9; 90; 42039; 42030 
1; 469; 9; 90; 42129; 42120 
1; 470; 9; 90; 42219; 42210 
1; 471; 9; 90; 42309; 42300 
1; 472; 9; 90; 42399; 42390 
1; 473; 9; 90; 42489; 42480 
1; 474; 9; 90; 42579; 42570 
1; 475; 9; 90; 42669; 42660 
1; 476; 9; 90; 42759; 42750 
1; 477; 9; 90; 42849; 42840 
1; 478; 9; 90; 42939; 42930 
1; 479; 9; 90; 43029; 43020 
1; 480; 9; 90; 43119; 43110 
1; 481; 9; 90; 43209; 43200 
1; 482; 9; 90; 43299; 43290 
1; 483; 9; 90; 43389; 43380 
1; 484; 9; 90; 43479; 43470 
1; 485; 9; 90; 43569; 43560 
1; 486; 9; 90; 43659; 43650 
1; 487; 9; 90; 43749; 43740 
1; 488; 9; 90; 43839; 43830 
1; 489; 9; 90; 43929; 43920 
1; 490; 9; 90; 44019; 44010 
1; 491; 9; 90; 44109; 44100 
1; 492; 9; 90; 44199; 44190 
1; 493; 9; 90; 44289; 44280 
1; 494; 9; 90; 44379; 44370 
1; 495; 9; 90; 44469; 44460 
1; 496; 9; 90; 44559; 44550 
1; 497; 9; 90; 44649; 44640 
1; 498; 9; 90; 44739; 44730 
1; 499; 9; 90; 44829; 44820 
1; 500; 9; 90; 44919; 44910 
1; 501; 9; 90; 45009; 45000 
1; 502; 9; 90; 45099; 45090 
1; 503; 9; 90; 45189; 45180 
1; 504; 9; 90; 45279; 45270 
1; 505; 9; 90; 45369; 45360 
1; 506; 9; 90; 45459; 45450 
1; 507; 9; 90; 45549; 45540 
1; 508; 9; 90; 45639; 45630 
1; 509; 9; 90; 45729; 45720 
1; 510; 9; 90; 45819; 45810 
1; 511; 9; 90; 45909; 45900 
1; 512; 9; 90; 45999; 45990 
1; 513; 9; 90; 46089; 46080 
1; 514; 9; 90; 46179; 46170 
1; 515; 9; 90; 46269; 46260 
1; 516; 9; 90; 46359; 46350 
1; 517; 9; 90; 46449; 46440 
1; 518; 9; 90; 46539; 46530 
1; 519; 9; 90; 46629; 46620 
1; 520; 9; 90; 46719; 46710 
1; 521; 9; 90; 46809; 46800 
1; 522; 9; 90; 46899; 46890 
1; 523; 9; 90; 46989; 46980 
1; 524; 9; 90; 47079; 47070 
1; 525; 9; 90; 47169; 47160 
1; 526; 9; 90; 47259; 47250 
1; 527; 9; 90; 47349; 47340 
1; 528; 9; 90; 47439; 47430 
1; 529; 9; 90; 47529; 47520 
1; 530; 9; 90; 47619; 47610 
1; 531; 9; 90; 47709; 47700 
1; 532; 9; 90; 47799; 47790 
1; 533; 9; 90; 47889; 47880 
1; 534; 9; 90; 47979; 47970 
1; 535; 9; 90; 48069; 48060 
1; 536; 9; 90; 48159; 48150 
1; 537; 9; 90; 48249; 48240 
1; 538; 9; 90; 48339; 48330 
1; 539; 9; 90; 48429; 48420 
1; 540; 9; 90; 48519; 48510 
1; 541; 9; 90; 48609; 48600 
1; 542; 9; 90; 48699; 48690 
1; 543; 9; 90; 48789; 48780 
1; 544; 9; 90; 48879; 48870 
1; 545; 9; 90; 48969; 48960 
1; 546; 9; 90; 49059; 49050 
1; 547; 9; 90; 49149; 49140 
1; 548; 9; 90; 49239; 49230 
1; 549; 9; 90; 49329; 49320 
1; 550; 9; 90; 49419; 49410 
1; 551; 9; 90; 49509; 49500 
1; 552; 9; 90; 49599; 49590 
1; 553; 9; 90; 49689; 49680 
1; 554; 9; 90; 49779; 49770 
1; 555; 9; 90; 49869; 49860 
1; 556; 9; 90; 49959; 49950 
1; 557; 9; 90; 50049; 50040 
1; 558; 9; 90; 50139; 50130 
1; 559; 9; 90; 50229; 50220 
1; 560; 9; 90; 50319; 50310 
1; 561; 9; 90; 50409; 50400 
